program_row_id,canonical_title,canonical_slug,canonical_url,cluster,pillar,search_intent,funnel_stage,source_preservation_classification,source_route_live,pillar_url,pillar_route_evidence,pillar_link_status,sibling_target_program_row_id,sibling_target_title,sibling_url,sibling_relationship,sibling_target_source_preservation_classification,sibling_target_route_live,sibling_link_status,primary_cta_url,primary_cta_label,primary_cta_name,primary_cta_placement_code,primary_cta_placement_guidance,primary_cta_assignment_rule,primary_cta_assignment_basis,primary_cta_approved_route_evidence,primary_cta_role,primary_cta_is_appointment,primary_cta_status,appointment_cta_url,appointment_cta_label,appointment_cta_name,appointment_cta_placement_code,appointment_cta_placement_guidance,appointment_cta_assignment_rule,appointment_cta_assignment_basis,appointment_cta_approved_route_evidence,appointment_cta_role,appointment_cta_distinct_from_primary,appointment_cta_status,triangle_plan_status,primary_cta_plan_status,appointment_cta_plan_status,rendered_status,rendered_triangle_verified,live_status,live_triangle_verified,release_status,numerical_release_cap_applies
MRX1000-0866,"Winkler County, Texas Mineral Rights Value: Family Decision Guide Step By Step",winkler-county-texas-mineral-rights-value-family-decision-guide-step-by-step,/blog/winkler-county-texas-mineral-rights-value-family-decision-guide-step-by-step/,texas-county-basin-local-intent,texas-mineral-rights,risk-check,consideration,planning_only_inventory,false,/mineral-rights/texas/,src/pages/mineral-rights/[state].astro#stateGuides:texas,planned_local_only,MRX1000-0867,"Winkler County, Texas Mineral Rights Value: Guide For Mineral Owners",/blog/winkler-county-texas-mineral-rights-value-guide-for-mineral-owners/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:risk-check,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:risk-check,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0867,"Winkler County, Texas Mineral Rights Value: Guide For Mineral Owners",winkler-county-texas-mineral-rights-value-guide-for-mineral-owners,/blog/winkler-county-texas-mineral-rights-value-guide-for-mineral-owners/,texas-county-basin-local-intent,texas-mineral-rights,education,consideration,planning_only_inventory,false,/mineral-rights/texas/,src/pages/mineral-rights/[state].astro#stateGuides:texas,planned_local_only,MRX1000-0868,"Winkler County, Texas Mineral Rights Value: Market Update For Mineral Owners",/blog/winkler-county-texas-mineral-rights-value-market-update-for-mineral-owners/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:education,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:education,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0868,"Winkler County, Texas Mineral Rights Value: Market Update For Mineral Owners",winkler-county-texas-mineral-rights-value-market-update-for-mineral-owners,/blog/winkler-county-texas-mineral-rights-value-market-update-for-mineral-owners/,texas-county-basin-local-intent,texas-mineral-rights,education,consideration,planning_only_inventory,false,/mineral-rights/texas/,src/pages/mineral-rights/[state].astro#stateGuides:texas,planned_local_only,MRX1000-0869,"Winkler County, Texas Mineral Rights Value: Risk Checklist In 2026",/blog/winkler-county-texas-mineral-rights-value-risk-checklist-in-2026/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:education,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:education,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0869,"Winkler County, Texas Mineral Rights Value: Risk Checklist In 2026",winkler-county-texas-mineral-rights-value-risk-checklist-in-2026,/blog/winkler-county-texas-mineral-rights-value-risk-checklist-in-2026/,texas-county-basin-local-intent,texas-mineral-rights,local-buyer,consideration,planning_only_inventory,false,/mineral-rights/texas/,src/pages/mineral-rights/[state].astro#stateGuides:texas,planned_local_only,MRX1000-0870,"Winkler County, Texas Mineral Rights Value: Timeline In 2026",/blog/winkler-county-texas-mineral-rights-value-timeline-in-2026/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:local-buyer,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:local-buyer,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0870,"Winkler County, Texas Mineral Rights Value: Timeline In 2026",winkler-county-texas-mineral-rights-value-timeline-in-2026,/blog/winkler-county-texas-mineral-rights-value-timeline-in-2026/,texas-county-basin-local-intent,texas-mineral-rights,local-buyer,consideration,planning_only_inventory,false,/mineral-rights/texas/,src/pages/mineral-rights/[state].astro#stateGuides:texas,planned_local_only,MRX1000-0871,"Yoakum County, Texas Mineral Rights Value: Family Decision Guide Step By Step",/blog/yoakum-county-texas-mineral-rights-value-family-decision-guide-step-by-step/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:local-buyer,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:local-buyer,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0871,"Yoakum County, Texas Mineral Rights Value: Family Decision Guide Step By Step",yoakum-county-texas-mineral-rights-value-family-decision-guide-step-by-step,/blog/yoakum-county-texas-mineral-rights-value-family-decision-guide-step-by-step/,texas-county-basin-local-intent,texas-mineral-rights,risk-check,consideration,planning_only_inventory,false,/mineral-rights/texas/,src/pages/mineral-rights/[state].astro#stateGuides:texas,planned_local_only,MRX1000-0872,"Yoakum County, Texas Mineral Rights Value: Guide For Mineral Owners",/blog/yoakum-county-texas-mineral-rights-value-guide-for-mineral-owners/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:risk-check,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:risk-check,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0872,"Yoakum County, Texas Mineral Rights Value: Guide For Mineral Owners",yoakum-county-texas-mineral-rights-value-guide-for-mineral-owners,/blog/yoakum-county-texas-mineral-rights-value-guide-for-mineral-owners/,texas-county-basin-local-intent,texas-mineral-rights,education,consideration,planning_only_inventory,false,/mineral-rights/texas/,src/pages/mineral-rights/[state].astro#stateGuides:texas,planned_local_only,MRX1000-0873,"Yoakum County, Texas Mineral Rights Value: Market Update For Mineral Owners",/blog/yoakum-county-texas-mineral-rights-value-market-update-for-mineral-owners/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:education,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:education,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0873,"Yoakum County, Texas Mineral Rights Value: Market Update For Mineral Owners",yoakum-county-texas-mineral-rights-value-market-update-for-mineral-owners,/blog/yoakum-county-texas-mineral-rights-value-market-update-for-mineral-owners/,texas-county-basin-local-intent,texas-mineral-rights,education,consideration,planning_only_inventory,false,/mineral-rights/texas/,src/pages/mineral-rights/[state].astro#stateGuides:texas,planned_local_only,MRX1000-0874,"Yoakum County, Texas Mineral Rights Value: Risk Checklist In 2026",/blog/yoakum-county-texas-mineral-rights-value-risk-checklist-in-2026/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:education,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:education,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0874,"Yoakum County, Texas Mineral Rights Value: Risk Checklist In 2026",yoakum-county-texas-mineral-rights-value-risk-checklist-in-2026,/blog/yoakum-county-texas-mineral-rights-value-risk-checklist-in-2026/,texas-county-basin-local-intent,texas-mineral-rights,local-buyer,consideration,planning_only_inventory,false,/mineral-rights/texas/,src/pages/mineral-rights/[state].astro#stateGuides:texas,planned_local_only,MRX1000-0875,"Yoakum County, Texas Mineral Rights Value: Timeline In 2026",/blog/yoakum-county-texas-mineral-rights-value-timeline-in-2026/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:local-buyer,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:local-buyer,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0875,"Yoakum County, Texas Mineral Rights Value: Timeline In 2026",yoakum-county-texas-mineral-rights-value-timeline-in-2026,/blog/yoakum-county-texas-mineral-rights-value-timeline-in-2026/,texas-county-basin-local-intent,texas-mineral-rights,local-buyer,consideration,planning_only_inventory,false,/mineral-rights/texas/,src/pages/mineral-rights/[state].astro#stateGuides:texas,planned_local_only,MRX1000-1001,How to Build a Robertson County Mineral Rights Public-Record Locator,/blog/robertson-county-mineral-rights-public-record-locator/,same_cluster_next_by_program_row_id_cyclic,live_public_published_route,true,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:local-buyer,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Discuss My Texas Mineral Rights,mrx1000-texas-mineral-rights-book_review-contextual_inline,contextual_inline,"Place after the first comparison, risk, document, or decision-framework section.",consideration_stage_assisted_review,consideration:local-buyer,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,eligible_for_continuous_quality_review_not_yet_cleared,false
MRX1000-0876,How to Find Out If You Own Mineral Rights in Texas,how-to-find-out-if-you-own-mineral-rights-in-texas,/blog/how-to-find-out-if-you-own-mineral-rights-in-texas/,title-lease-ownership-documents,title-lease-ownership,informational,education,live_public_published_route,true,/learning-center/title-lease-ownership/,src/pages/learning-center/title-lease-ownership/index.astro,planned_local_only,MRX1000-0878,Net Mineral Acres vs. Royalty Acres: What Texas Mineral Rights Owners Need to Know,/blog/net-mineral-acres-vs-royalty-acres-what-texas-mineral-rights-owners-need-to-know/,same_cluster_next_by_program_row_id_cyclic,live_public_published_route,true,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-title-lease-ownership-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Ownership Documents,mrx1000-title-lease-ownership-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,released_under_d16_continuous_quality_gate,false
MRX1000-0877,How to Sell Mineral Rights in Texas,how-to-sell-mineral-rights-in-texas,/blog/how-to-sell-mineral-rights-in-texas/,sell-mineral-rights-decision-process,sell-mineral-rights,transactional,decision,live_public_published_route,true,/sell-mineral-rights/,src/pages/sell-mineral-rights.astro,planned_local_only,MRX1000-0882,Documents Needed to Sell Texas Mineral Rights,/blog/what-documents-do-you-need-to-sell-mineral-rights-in-texas/,same_cluster_next_by_program_row_id_cyclic,live_public_published_route,true,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:transactional,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:transactional,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,released_under_d16_continuous_quality_gate,false
MRX1000-0878,Net Mineral Acres vs. Royalty Acres: What Texas Mineral Rights Owners Need to Know,net-mineral-acres-vs-royalty-acres-what-texas-mineral-rights-owners-need-to-know,/blog/net-mineral-acres-vs-royalty-acres-what-texas-mineral-rights-owners-need-to-know/,title-lease-ownership-documents,title-lease-ownership,informational,education,live_public_published_route,true,/learning-center/title-lease-ownership/,src/pages/learning-center/title-lease-ownership/index.astro,planned_local_only,MRX1000-0879,The Difference Between Surface Rights and Mineral Rights in Texas,/blog/the-difference-between-surface-rights-and-mineral-rights-in-texas/,same_cluster_next_by_program_row_id_cyclic,live_public_published_route,true,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-title-lease-ownership-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Ownership Documents,mrx1000-title-lease-ownership-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,released_under_d16_continuous_quality_gate,false
MRX1000-0879,The Difference Between Surface Rights and Mineral Rights in Texas,the-difference-between-surface-rights-and-mineral-rights-in-texas,/blog/the-difference-between-surface-rights-and-mineral-rights-in-texas/,title-lease-ownership-documents,title-lease-ownership,informational,education,live_public_published_route,true,/learning-center/title-lease-ownership/,src/pages/learning-center/title-lease-ownership/index.astro,planned_local_only,MRX1000-0880,"Types of Mineral Rights in Texas: Royalty Interests, Working Interests, and Overriding Royalties Explained",/blog/types-of-mineral-rights-in-texas-royalty-interests-working-interests-and-overriding-royalties-explained/,same_cluster_next_by_program_row_id_cyclic,live_public_published_route,true,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-title-lease-ownership-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Ownership Documents,mrx1000-title-lease-ownership-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,released_under_d16_continuous_quality_gate,false
MRX1000-0880,"Types of Mineral Rights in Texas: Royalty Interests, Working Interests, and Overriding Royalties Explained",types-of-mineral-rights-in-texas-royalty-interests-working-interests-and-overriding-royalties-explained,/blog/types-of-mineral-rights-in-texas-royalty-interests-working-interests-and-overriding-royalties-explained/,title-lease-ownership-documents,title-lease-ownership,informational,education,live_public_published_route,true,/learning-center/title-lease-ownership/,src/pages/learning-center/title-lease-ownership/index.astro,planned_local_only,MRX1000-0881,Understanding Your Mineral Royalty Checks Breakdown,/blog/understanding-your-mineral-royalty-checks-breakdown/,same_cluster_next_by_program_row_id_cyclic,live_public_published_route,true,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-title-lease-ownership-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Ownership Documents,mrx1000-title-lease-ownership-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,released_under_d16_continuous_quality_gate,false
MRX1000-0881,Understanding Your Mineral Royalty Checks Breakdown,understanding-your-mineral-royalty-checks-breakdown,/blog/understanding-your-mineral-royalty-checks-breakdown/,title-lease-ownership-documents,title-lease-ownership,informational,education,live_public_published_route,true,/learning-center/title-lease-ownership/,src/pages/learning-center/title-lease-ownership/index.astro,planned_local_only,MRX1000-0883,What Is a Division Order and Why Does It Matter for Mineral Rights Owners?,/blog/what-is-a-division-order-and-why-does-it-matter-for-mineral-rights-owners/,same_cluster_next_by_program_row_id_cyclic,live_public_published_route,true,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-title-lease-ownership-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Ownership Documents,mrx1000-title-lease-ownership-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,released_under_d16_continuous_quality_gate,false
MRX1000-0882,Documents Needed to Sell Texas Mineral Rights,what-documents-do-you-need-to-sell-mineral-rights-in-texas,/blog/what-documents-do-you-need-to-sell-mineral-rights-in-texas/,sell-mineral-rights-decision-process,sell-mineral-rights,transactional,decision,live_public_published_route,true,/sell-mineral-rights/,src/pages/sell-mineral-rights.astro,planned_local_only,MRX1000-1009,Sell Mineral Rights: Timeline For Mineral Owners,/blog/sell-mineral-rights-timeline-for-mineral-owners/,same_cluster_next_by_program_row_id_cyclic,planning_only_inventory,false,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:transactional,src/pages/book.astro,primary_appointment,true,planned_local_only,/book/,Talk Through My Selling Options,mrx1000-sell-mineral-rights-book_review-closing_panel,closing_panel,Place in the closing decision panel after key takeaways and before related articles.,decision_stage_team_handoff,decision:transactional,src/pages/book.astro,same_as_primary_appointment,false,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,released_under_d16_continuous_quality_gate,false
MRX1000-0883,What Is a Division Order and Why Does It Matter for Mineral Rights Owners?,what-is-a-division-order-and-why-does-it-matter-for-mineral-rights-owners,/blog/what-is-a-division-order-and-why-does-it-matter-for-mineral-rights-owners/,title-lease-ownership-documents,title-lease-ownership,informational,education,live_public_published_route,true,/learning-center/title-lease-ownership/,src/pages/learning-center/title-lease-ownership/index.astro,planned_local_only,MRX1000-0884,What Is a Held-by-Production Lease and How Does It Affect Your Mineral Rights?,/blog/what-is-a-held-by-production-lease-and-how-does-it-affect-your-mineral-rights/,same_cluster_next_by_program_row_id_cyclic,live_public_published_route,true,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-title-lease-ownership-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Ownership Documents,mrx1000-title-lease-ownership-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,released_under_d16_continuous_quality_gate,false
MRX1000-0884,What Is a Held-by-Production Lease and How Does It Affect Your Mineral Rights?,what-is-a-held-by-production-lease-and-how-does-it-affect-your-mineral-rights,/blog/what-is-a-held-by-production-lease-and-how-does-it-affect-your-mineral-rights/,title-lease-ownership-documents,title-lease-ownership,informational,education,live_public_published_route,true,/learning-center/title-lease-ownership/,src/pages/learning-center/title-lease-ownership/index.astro,planned_local_only,MRX1000-0885,What Is an Oil and Gas Lease and How Does It Affect Your Mineral Rights?,/blog/what-is-an-oil-and-gas-lease-and-how-does-it-affect-your-mineral-rights/,same_cluster_next_by_program_row_id_cyclic,live_public_published_route,true,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-title-lease-ownership-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Ownership Documents,mrx1000-title-lease-ownership-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,released_under_d16_continuous_quality_gate,false
MRX1000-0885,What Is an Oil and Gas Lease and How Does It Affect Your Mineral Rights?,what-is-an-oil-and-gas-lease-and-how-does-it-affect-your-mineral-rights,/blog/what-is-an-oil-and-gas-lease-and-how-does-it-affect-your-mineral-rights/,title-lease-ownership-documents,title-lease-ownership,informational,education,live_public_published_route,true,/learning-center/title-lease-ownership/,src/pages/learning-center/title-lease-ownership/index.astro,planned_local_only,MRX1000-0886,Why Mineral Rights Are Separate From Surface Rights in Texas: A Landowner's Guide,/blog/why-mineral-rights-are-separate-from-surface-rights-in-texas-a-landowners-guide/,same_cluster_next_by_program_row_id_cyclic,live_public_published_route,true,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-title-lease-ownership-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Ownership Documents,mrx1000-title-lease-ownership-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,released_under_d16_continuous_quality_gate,false
MRX1000-0886,Why Mineral Rights Are Separate From Surface Rights in Texas: A Landowner's Guide,why-mineral-rights-are-separate-from-surface-rights-in-texas-a-landowners-guide,/blog/why-mineral-rights-are-separate-from-surface-rights-in-texas-a-landowners-guide/,title-lease-ownership-documents,title-lease-ownership,informational,education,live_public_published_route,true,/learning-center/title-lease-ownership/,src/pages/learning-center/title-lease-ownership/index.astro,planned_local_only,MRX1000-0887,How Mineral Rights Ownership Works,/blog/how-mineral-rights-ownership-works/,same_cluster_next_by_program_row_id_cyclic,pilot_draft_noindex_stage,false,planned_local_only,/free-guide/,Get the Free Mineral Rights Guide,mrx1000-title-lease-ownership-free_guide-mid_article,mid_article,"Place after the direct answer or first useful checklist, before the first deep-dive section.",education_stage_nurture,education:informational,src/pages/free-guide.astro,primary_nurture,false,planned_local_only,/book/,Organize My Ownership Documents,mrx1000-title-lease-ownership-book_review-closing_team_handoff,closing_team_handoff,"Place after the final takeaway and primary guide CTA, before related articles, as the optional MRX team handoff.",education_stage_optional_team_handoff,education:informational,src/pages/book.astro,secondary_appointment_after_primary_nurture,true,planned_local_only,planned_complete,planned_complete,planned_complete,not_rendered_or_verified_by_this_plan,false,not_published_or_verified_by_this_plan,false,released_under_d16_continuous_quality_gate,false
