program_row_id,canonical_title,canonical_slug,canonical_url,pillar,pillar_url,cluster,primary_keyword,secondary_keywords,search_intent,funnel_stage,owner_persona,source_system,source_record_id,source_handle,searchatlas_map_id,searchatlas_title_uuid,searchatlas_record_id,searchatlas_record_id_dropped,content_genius_article_uuid,content_genius_editor_url,repo_path,existing_url,publication_status,draft,frontmatter_noindex,publication_gate_nonpublic,noindex_required,preservation_classification,normalized_status,publication_state,is_pilot_001,pilot_article_id,pilot_batch_id,pilot_mdx_path,pilot_searchatlas_workflow_status,pilot_searchatlas_workflow_status_evidence_is_non_creation,pilot_searchatlas_record_status,pilot_dedupe_disposition,pilot_compliance_gate,pilot_compliance_disposition,pilot_compliance_publication_approval,pilot_compliance_legal_tax_sensitive,pilot_compliance_human_escalation_required,pilot_compliance_human_escalation_specialist,map_cluster,dedupe_group_id,canonical_group_owner_url,exact_slug_unique,exact_title_unique,nearest_same_cluster_slug,cannibalization_score,dedupe_review_status,action,action_reason,compliance_status,schema_status,internal_link_role,next_owner,source_body_imported,deployment_id,deployment_url,production_verification_path,production_verification_sha256,production_verified_at,index_status,performance_status,refresh_due_date,last_verified_at
MRX1000-0009,Avoid These Common Mistakes When Selling Mineral Rights,avoid-these-common-mistakes-when-selling-mineral-rights,https://mineralrightsxchange.com/blog/avoid-these-common-mistakes-when-selling-mineral-rights/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,Common Mistakes Selling Mineral Rights in Texas,,transactional,decision,Texas mineral rights owner,searchatlas_topical_map_export,f0da1ca8-ae2b-4c0e-8712-de4e11c3a848,searchatlas-topical-map:254654:title:f0da1ca8-ae2b-4c0e-8712-de4e11c3a848,254654,f0da1ca8-ae2b-4c0e-8712-de4e11c3a848,,,,,,,,,false,true,true,planning_only_inventory,planning_only_topical_map_title_planning_handle,planning_only_inventory,false,,,,,false,,,,,,false,false,,Educational Resources for Sellers,canonical:avoid-these-common-mistakes-when-selling-mineral-rights,https://mineralrightsxchange.com/blog/avoid-these-common-mistakes-when-selling-mineral-rights/,true,true,avoid-these-common-mistakes-when-navigating-the-mineral-rights-selling-process,0.7143,exact_and_fuzzy_title_check_pass,refresh_keyword_then_brief_and_generate_after_gate,SearchAtlas title suggestion is useful planning input but is not a finished or approved article.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_keywords,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0010,Avoiding Common Mistakes: Essential Pitfalls to Sidestep When Selling Mineral Rights,avoiding-common-mistakes-essential-pitfalls-to-sidestep-when-selling-mineral-rights,https://mineralrightsxchange.com/blog/avoiding-common-mistakes-essential-pitfalls-to-sidestep-when-selling-mineral-rights/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,What Are Common Pitfalls I Should Avoid in Selling Mineral Rights?,,transactional,decision,Texas mineral rights owner,searchatlas_topical_map_export,463a2721-2f57-49a5-af64-3126ec7a844d,searchatlas-topical-map:255581:title:463a2721-2f57-49a5-af64-3126ec7a844d,255581,463a2721-2f57-49a5-af64-3126ec7a844d,,,,,,,,,false,true,true,planning_only_inventory,planning_only_topical_map_title_planning_handle,planning_only_inventory,false,,,,,false,,,,,,false,false,,Questions,canonical:avoiding-common-mistakes-essential-pitfalls-to-sidestep-when-selling-mineral-rights,https://mineralrightsxchange.com/blog/avoiding-common-mistakes-essential-pitfalls-to-sidestep-when-selling-mineral-rights/,true,true,common-mistakes-when-selling-mineral-rights,0.4286,exact_and_fuzzy_title_check_pass,refresh_keyword_then_brief_and_generate_after_gate,SearchAtlas title suggestion is useful planning input but is not a finished or approved article.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_keywords,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0011,Avoiding Surprises: Understanding Hidden Costs During Your Mineral Rights Review Process,avoiding-surprises-understanding-hidden-costs-during-your-mineral-rights-review-process,https://mineralrightsxchange.com/blog/avoiding-surprises-understanding-hidden-costs-during-your-mineral-rights-review-process/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,Are There Any Hidden Costs I Should Be Aware of During the Review?,,transactional,decision,Texas mineral rights owner,searchatlas_topical_map_export,176e37dc-3dfd-416b-8b00-b068a8fa5cdd,searchatlas-topical-map:255581:title:176e37dc-3dfd-416b-8b00-b068a8fa5cdd,255581,176e37dc-3dfd-416b-8b00-b068a8fa5cdd,,,,,,,,,false,true,true,planning_only_inventory,planning_only_topical_map_title_planning_handle,planning_only_inventory,false,,,,,false,,,,,,false,false,,Questions,canonical:avoiding-surprises-understanding-hidden-costs-during-your-mineral-rights-review-process,https://mineralrightsxchange.com/blog/avoiding-surprises-understanding-hidden-costs-during-your-mineral-rights-review-process/,true,true,how-we-safeguard-your-privacy-and-confidentiality-during-the-mineral-rights-review-process,0.2727,exact_and_fuzzy_title_check_pass,refresh_keyword_then_brief_and_generate_after_gate,SearchAtlas title suggestion is useful planning input but is not a finished or approved article.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_keywords,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0012,Calculate the True Value of Texas Mineral Rights,calculate-the-true-value-of-texas-mineral-rights,https://mineralrightsxchange.com/blog/calculate-the-true-value-of-texas-mineral-rights/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,Calculate Mineral Rights Value Texas,,transactional,decision,Texas mineral rights owner,searchatlas_topical_map_export,ffdca603-5bb8-46de-86f2-24a7f375e947,searchatlas-topical-map:254654:title:ffdca603-5bb8-46de-86f2-24a7f375e947,254654,ffdca603-5bb8-46de-86f2-24a7f375e947,,,,,,,,,false,true,true,planning_only_inventory,planning_only_topical_map_title_planning_handle,planning_only_inventory,false,,,,,false,,,,,,false,false,,Mineral Rights Valuation,canonical:calculate-the-true-value-of-texas-mineral-rights,https://mineralrightsxchange.com/blog/calculate-the-true-value-of-texas-mineral-rights/,true,true,how-to-assess-the-true-value-of-your-mineral-rights,0.5,exact_and_fuzzy_title_check_pass,refresh_keyword_then_brief_and_generate_after_gate,SearchAtlas title suggestion is useful planning input but is not a finished or approved article.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_keywords,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0013,Cash For Mineral Rights: Checklist Before You Sell,cash-for-mineral-rights-checklist-before-you-sell,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-checklist-before-you-sell/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,basin-market,decision,out-of-state heir,factory_queue_title_metadata,MRX-AEO-00260,factory-queue:MRX-AEO-00260,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-checklist-before-you-sell,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-checklist-before-you-sell/,true,true,cash-for-mineral-rights-checklist-for-mineral-owners,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0014,Cash For Mineral Rights: Checklist For Mineral Owners,cash-for-mineral-rights-checklist-for-mineral-owners,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-checklist-for-mineral-owners/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,valuation,decision,inherited mineral owner,factory_queue_title_metadata,MRX-AEO-00161,factory-queue:MRX-AEO-00161,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-checklist-for-mineral-owners,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-checklist-for-mineral-owners/,true,true,cash-for-mineral-rights-checklist-before-you-sell,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0015,Cash For Mineral Rights: Due Diligence For First-Time Sellers,cash-for-mineral-rights-due-diligence-for-first-time-sellers,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-due-diligence-for-first-time-sellers/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,royalty-income,decision,estate executor,factory_queue_title_metadata,MRX-AEO-00079,factory-queue:MRX-AEO-00079,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-due-diligence-for-first-time-sellers,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-due-diligence-for-first-time-sellers/,true,true,sell-mineral-rights-due-diligence-for-first-time-sellers,0.7143,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0016,Cash For Mineral Rights: Family Decision Guide In 2026,cash-for-mineral-rights-family-decision-guide-in-2026,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-family-decision-guide-in-2026/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,education,decision,family trustee,factory_queue_title_metadata,MRX-AEO-00174,factory-queue:MRX-AEO-00174,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-family-decision-guide-in-2026,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-family-decision-guide-in-2026/,true,true,cash-for-mineral-rights-family-decision-guide-step-by-step,0.6,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0017,Cash For Mineral Rights: Family Decision Guide Step By Step,cash-for-mineral-rights-family-decision-guide-step-by-step,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-family-decision-guide-step-by-step/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,tax-planning,decision,Texas mineral owner,factory_queue_title_metadata,MRX-AEO-00075,factory-queue:MRX-AEO-00075,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-family-decision-guide-step-by-step,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-family-decision-guide-step-by-step/,true,true,cash-for-mineral-rights-family-decision-guide-in-2026,0.6,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0018,Cash For Mineral Rights: Faq Before You Sell,cash-for-mineral-rights-faq-before-you-sell,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-faq-before-you-sell/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,basin-market,decision,family trustee,factory_queue_title_metadata,MRX-AEO-00070,factory-queue:MRX-AEO-00070,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-faq-before-you-sell,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-faq-before-you-sell/,true,true,cash-for-mineral-rights-guide-before-you-sell,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0019,Cash For Mineral Rights: Faq For First-Time Sellers,cash-for-mineral-rights-faq-for-first-time-sellers,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-faq-for-first-time-sellers/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,royalty-income,decision,inherited mineral owner,factory_queue_title_metadata,MRX-AEO-00169,factory-queue:MRX-AEO-00169,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-faq-for-first-time-sellers,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-faq-for-first-time-sellers/,true,true,sell-mineral-rights-faq-for-first-time-sellers,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0020,Cash For Mineral Rights: Guide Before You Sell,cash-for-mineral-rights-guide-before-you-sell,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-guide-before-you-sell/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,basin-market,decision,mineral owner,factory_queue_title_metadata,MRX-AEO-00160,factory-queue:MRX-AEO-00160,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-guide-before-you-sell,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-guide-before-you-sell/,true,true,cash-for-mineral-rights-checklist-before-you-sell,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0021,Cash For Mineral Rights: Guide For Mineral Owners,cash-for-mineral-rights-guide-for-mineral-owners,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-guide-for-mineral-owners/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,valuation,decision,landowner,factory_queue_title_metadata,MRX-AEO-00061,factory-queue:MRX-AEO-00061,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-guide-for-mineral-owners,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-guide-for-mineral-owners/,true,true,cash-for-mineral-rights-checklist-for-mineral-owners,0.5,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0022,Cash For Mineral Rights: Market Update For First-Time Sellers,cash-for-mineral-rights-market-update-for-first-time-sellers,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-market-update-for-first-time-sellers/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,royalty-income,decision,landowner,factory_queue_title_metadata,MRX-AEO-00269,factory-queue:MRX-AEO-00269,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-market-update-for-first-time-sellers,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-market-update-for-first-time-sellers/,true,true,sell-mineral-rights-market-update-for-first-time-sellers,0.7143,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0023,Cash For Mineral Rights: Market Update For Mineral Owners,cash-for-mineral-rights-market-update-for-mineral-owners,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-market-update-for-mineral-owners/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,valuation,decision,estate executor,factory_queue_title_metadata,MRX-AEO-00071,factory-queue:MRX-AEO-00071,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-market-update-for-mineral-owners,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-market-update-for-mineral-owners/,true,true,cash-for-mineral-rights-market-update-for-first-time-sellers,0.5,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0024,Cash For Mineral Rights: Mistakes For Mineral Owners,cash-for-mineral-rights-mistakes-for-mineral-owners,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-mistakes-for-mineral-owners/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,valuation,decision,landowner,factory_queue_title_metadata,MRX-AEO-00261,factory-queue:MRX-AEO-00261,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-mistakes-for-mineral-owners,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-mistakes-for-mineral-owners/,true,true,cash-for-mineral-rights-guide-for-mineral-owners,0.5,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0025,Cash For Mineral Rights: Negotiation Tips For Mineral Owners,cash-for-mineral-rights-negotiation-tips-for-mineral-owners,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-negotiation-tips-for-mineral-owners/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,valuation,decision,estate executor,factory_queue_title_metadata,MRX-AEO-00271,factory-queue:MRX-AEO-00271,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-negotiation-tips-for-mineral-owners,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-negotiation-tips-for-mineral-owners/,true,true,sell-mineral-rights-negotiation-tips-for-mineral-owners,0.5,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0026,Cash For Mineral Rights: Risk Checklist In 2026,cash-for-mineral-rights-risk-checklist-in-2026,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-risk-checklist-in-2026/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,education,decision,royalty recipient,factory_queue_title_metadata,MRX-AEO-00074,factory-queue:MRX-AEO-00074,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-risk-checklist-in-2026,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-risk-checklist-in-2026/,true,true,sell-mineral-rights-risk-checklist-in-2026,0.6,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0027,Cash For Mineral Rights: Selling Process For Mineral Owners,cash-for-mineral-rights-selling-process-for-mineral-owners,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-selling-process-for-mineral-owners/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,valuation,decision,Texas mineral owner,factory_queue_title_metadata,MRX-AEO-00171,factory-queue:MRX-AEO-00171,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-selling-process-for-mineral-owners,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-selling-process-for-mineral-owners/,true,true,selling-mineral-rights-selling-process-for-mineral-owners,0.6667,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0028,Cash For Mineral Rights: Timeline In 2026,cash-for-mineral-rights-timeline-in-2026,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-timeline-in-2026/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,education,decision,mineral owner,factory_queue_title_metadata,MRX-AEO-00064,factory-queue:MRX-AEO-00064,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-timeline-in-2026,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-timeline-in-2026/,true,true,sell-mineral-rights-timeline-in-2026,0.5,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0029,Cash For Mineral Rights: Valuation Factors In 2026,cash-for-mineral-rights-valuation-factors-in-2026,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-valuation-factors-in-2026/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,education,decision,mineral owner,factory_queue_title_metadata,MRX-AEO-00264,factory-queue:MRX-AEO-00264,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-valuation-factors-in-2026,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-valuation-factors-in-2026/,true,true,cash-for-mineral-rights-valuation-factors-step-by-step,0.6,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
MRX1000-0030,Cash For Mineral Rights: Valuation Factors Step By Step,cash-for-mineral-rights-valuation-factors-step-by-step,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-valuation-factors-step-by-step/,sell-mineral-rights,/sell-mineral-rights/,sell-mineral-rights-decision-process,cash for mineral rights,sell mineral rights; selling mineral rights; mineral rights buyers; mineral rights sale process,tax-planning,decision,landowner,factory_queue_title_metadata,MRX-AEO-00165,factory-queue:MRX-AEO-00165,,,,,,,,,,,false,true,true,planning_only_inventory,planning_only_factory_queue_title_metadata,planning_only_inventory,false,,,,,false,,,,,,false,false,,,canonical:cash-for-mineral-rights-valuation-factors-step-by-step,https://mineralrightsxchange.com/blog/cash-for-mineral-rights-valuation-factors-step-by-step/,true,true,cash-for-mineral-rights-valuation-factors-in-2026,0.6,exact_and_fuzzy_title_check_pass,validate_keyword_rewrite_brief_then_generate_after_gate,Only queue title and keyword metadata were used. Repetitive local factory bodies are explicitly excluded.,not_started,planned_article_faq_breadcrumb_speakable,planned_supporting_article,mrx_searchatlas_content,false,,,,,,,,,2026-07-20T12:20:17.155Z
